source,address,url,rent_eur,summary,beds,baths,furnished
myhome.ie,"Sullivan Street, Stoneybatter, Dublin 7",https://www.myhome.iehttps://www.myhome.ie/rentals/brochure/sullivan-street-stoneybatter-dublin-7/4798820,2044,,1,1,Unknown
myhome.ie,"31 The Crescent, Robswall, Malahide, Co. Dublin",https://www.myhome.iehttps://www.myhome.ie/rentals/brochure/31-the-crescent-robswall-malahide-co-dublin/4798509,3950,,1,1,Unknown
myhome.ie,"Tivoli Terrace, Dun Laoghaire, Dublin",https://www.myhome.iehttps://www.myhome.ie/rentals/brochure/tivoli-terrace-dun-laoghaire-dublin/4319797,8950,,1,1,Unknown
myhome.ie,"Prussia Street, Stoneybatter, Dublin 7",https://www.myhome.iehttps://www.myhome.ie/rentals/brochure/prussia-street-stoneybatter-dublin-7/4774581,1391,,1,1,Unknown
myhome.ie,"Casement Road, Finglas, Dublin 11",https://www.myhome.iehttps://www.myhome.ie/rentals/brochure/casement-road-finglas-dublin-11/4766877,2021,,1,1,Unknown
myhome.ie,"Carlton House, Swords, Co.Dublin",https://www.myhome.iehttps://www.myhome.ie/rentals/brochure/carlton-house-swords-co-dublin/4764960,2650,,1,1,Unknown
myhome.ie,"Castlecurragh Park, Mulhuddart, Dublin 15",https://www.myhome.iehttps://www.myhome.ie/rentals/brochure/castlecurragh-park-mulhuddart-dublin-15/4762912,2200,,1,1,Unknown
myhome.ie,"30 Priory Avenue, Blackrock, County Dublin",https://www.myhome.iehttps://www.myhome.ie/rentals/brochure/30-priory-avenue-blackrock-county-dublin/4762012,4140,,1,1,Unknown
myhome.ie,"Joyce Road, Lusk, Co. Dublin",https://www.myhome.iehttps://www.myhome.ie/rentals/brochure/joyce-road-lusk-co-dublin/4761697,2500,,1,1,Unknown
myhome.ie,"Cabra Park, Phibsborough, Dublin 7",https://www.myhome.iehttps://www.myhome.ie/rentals/brochure/cabra-park-phibsborough-dublin-7/4752677,1350,,1,1,Unknown
myhome.ie,"St. Marnocks Bay, The Avenue, Portmarnock, CODUBLIN",https://www.myhome.iehttps://www.myhome.ie/rentals/brochure/st-marnocks-bay-the-avenue-portmarnock-codublin/4731177,3380,,1,1,Unknown
myhome.ie,"Seagrave Drive, Finglas, Dublin 11",https://www.myhome.iehttps://www.myhome.ie/rentals/brochure/seagrave-drive-finglas-dublin-11/4715439,1540,,1,1,Unknown
myhome.ie,"64 Lansdowne Village, Ballsbridge, Dublin 4",https://www.myhome.iehttps://www.myhome.ie/rentals/brochure/64-lansdowne-village-ballsbridge-dublin-4/4679521,3264,,1,1,Unknown
myhome.ie,"Castle Walk, Catle Way, Cherrywood, CO. Dublin",https://www.myhome.iehttps://www.myhome.ie/rentals/brochure/castle-walk-catle-way-cherrywood-co-dublin/4632391,2750,,1,1,Unknown
myhome.ie,"Charlotte Apartments, Honeypark, Glenageary Road Upper, Dun Laoghaire",https://www.myhome.iehttps://www.myhome.ie/rentals/brochure/charlotte-apartments-honeypark-glenageary-road-upper-dun-laoghaire/4571780,3437,,1,1,Unknown
myhome.ie,"42 Barton Drive, Rathfarnham, Dublin 14",https://www.myhome.iehttps://www.myhome.ie/rentals/brochure/42-barton-drive-rathfarnham-dublin-14/4484598,2386,,1,1,Unknown
